cve_id,published,date_added,delay_days,cvss_v31_score,cvss_v31_severity,cvss_source,cvss_is_primary,vendor,product,cwe,known_ransomware,in_primary_sample
CVE-2021-34527,2021-07-02,2021-11-03,124,8.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-269,Known,0
CVE-2021-3493,2021-04-17,2022-10-20,551,7.8,HIGH,nvd@nist.gov,1,Linux,Kernel,CWE-862,Unknown,0
CVE-2021-35211,2021-07-14,2021-11-03,112,10.0,CRITICAL,nvd@nist.gov,1,SolarWinds,Serv-U,CWE-787,Known,0
CVE-2021-35247,2022-01-10,2022-01-21,11,5.3,MEDIUM,nvd@nist.gov,1,SolarWinds,Serv-U,CWE-20,Unknown,1
CVE-2021-35394,2021-08-16,2021-12-10,116,9.8,CRITICAL,nvd@nist.gov,1,Realtek,Jungle Software Development Kit (SDK),CWE-78,Unknown,0
CVE-2021-35395,2021-08-16,2021-11-03,79,9.8,CRITICAL,nvd@nist.gov,1,Realtek,AP-Router SDK,CWE-20,Unknown,0
CVE-2021-35464,2021-07-22,2021-11-03,104,9.8,CRITICAL,nvd@nist.gov,1,ForgeRock,Access Management (AM),CWE-502,Known,0
CVE-2021-35587,2022-01-19,2022-11-28,313,9.8,CRITICAL,secalert_us@oracle.com,0,Oracle,Fusion Middleware,CWE-502,Unknown,1
CVE-2021-3560,2022-02-16,2023-05-12,450,7.8,HIGH,nvd@nist.gov,1,Red Hat,Polkit,CWE-863,Unknown,1
CVE-2021-36260,2021-09-22,2022-01-10,110,9.8,CRITICAL,nvd@nist.gov,1,Hikvision,Security cameras web server,CWE-78,Unknown,0
CVE-2021-36380,2021-08-13,2024-03-05,935,9.8,CRITICAL,nvd@nist.gov,1,Sunhillo,SureLine,CWE-78,Unknown,0
CVE-2021-36741,2021-07-29,2021-11-03,97,8.8,HIGH,nvd@nist.gov,1,Trend Micro,"Apex One, Apex One as a Service, and Worry-Free Business Security",CWE-22,Unknown,0
CVE-2021-36742,2021-07-29,2021-11-03,97,7.8,HIGH,nvd@nist.gov,1,Trend Micro,"Apex One, Apex One as a Service, and Worry-Free Business Security",CWE-20,Unknown,0
CVE-2021-36934,2021-07-22,2022-02-10,203,7.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-1220,Unknown,0
CVE-2021-36942,2021-08-12,2021-11-03,83,7.5,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-749,Known,0
CVE-2021-36948,2021-08-12,2021-11-03,83,7.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,,Unknown,0
CVE-2021-36955,2021-09-15,2021-11-03,49,7.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,,Known,0
CVE-2021-37415,2021-09-01,2021-12-01,91,9.8,CRITICAL,nvd@nist.gov,1,Zoho,ManageEngine ServiceDesk Plus (SDP),CWE-306,Unknown,0
CVE-2021-37973,2021-10-08,2021-11-03,26,9.6,CRITICAL,nvd@nist.gov,1,Google,Chromium Portals,CWE-416,Unknown,0
CVE-2021-37975,2021-10-08,2021-11-03,26,8.8,HIGH,nvd@nist.gov,1,Google,Chromium V8,CWE-416,Unknown,0
CVE-2021-37976,2021-10-08,2021-11-03,26,6.5,MEDIUM,nvd@nist.gov,1,Google,Chromium,CWE-862,Unknown,0
CVE-2021-38000,2021-11-23,2021-11-03,-20,6.1,MEDIUM,nvd@nist.gov,1,Google,Chromium Intents,CWE-20,Unknown,1
CVE-2021-38003,2021-11-23,2021-11-03,-20,8.8,HIGH,nvd@nist.gov,1,Google,Chromium V8,CWE-122,Unknown,1
CVE-2021-38163,2021-09-14,2022-06-09,268,8.8,HIGH,nvd@nist.gov,1,SAP,NetWeaver,CWE-23,Unknown,0
CVE-2021-38406,2021-09-17,2022-08-25,342,7.8,HIGH,nvd@nist.gov,1,Delta Electronics,DOPSoft 2,CWE-787,Unknown,0
CVE-2021-38645,2021-09-15,2021-11-03,49,7.8,HIGH,nvd@nist.gov,1,Microsoft,Open Management Infrastructure (OMI),,Unknown,0
CVE-2021-38646,2021-09-15,2022-03-28,194,7.8,HIGH,nvd@nist.gov,1,Microsoft,Office,,Known,0
CVE-2021-38647,2021-09-15,2021-11-03,49,9.8,CRITICAL,nvd@nist.gov,1,Microsoft,Open Management Infrastructure (OMI),CWE-1390,Known,0
CVE-2021-38648,2021-09-15,2021-11-03,49,7.8,HIGH,nvd@nist.gov,1,Microsoft,Open Management Infrastructure (OMI),CWE-1390,Unknown,0
CVE-2021-38649,2021-09-15,2021-11-03,49,7.8,HIGH,nvd@nist.gov,1,Microsoft,Open Management Infrastructure (OMI),,Unknown,0
CVE-2021-39144,2021-08-23,2023-03-10,564,8.5,HIGH,nvd@nist.gov,1,XStream,XStream,CWE-94,Unknown,0
CVE-2021-39226,2021-10-05,2022-08-25,324,7.3,HIGH,nvd@nist.gov,1,Grafana Labs,Grafana,CWE-287,Unknown,0
CVE-2021-39793,2022-03-16,2022-04-11,26,7.8,HIGH,nvd@nist.gov,1,Google,Pixel,CWE-787,Unknown,1
CVE-2021-39935,2021-12-13,2026-02-03,1513,7.5,HIGH,nvd@nist.gov,1,GitLab,Community and Enterprise Editions,CWE-918,Unknown,1
CVE-2021-4034,2022-01-28,2022-06-27,150,7.8,HIGH,nvd@nist.gov,1,Red Hat,Polkit,CWE-787,Known,1
CVE-2021-40407,2022-01-28,2024-12-18,1055,7.2,HIGH,nvd@nist.gov,1,Reolink,RLC-410W IP Camera,CWE-78,Unknown,1
CVE-2021-40438,2021-09-16,2021-12-01,76,9.0,CRITICAL,nvd@nist.gov,1,Apache,Apache,CWE-918,Known,0
CVE-2021-40444,2021-09-15,2021-11-03,49,7.8,HIGH,nvd@nist.gov,1,Microsoft,MSHTML,CWE-22,Known,0
CVE-2021-40449,2021-10-13,2021-11-17,35,7.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-416,Known,0
CVE-2021-40450,2021-10-13,2022-04-25,194,7.8,HIGH,nvd@nist.gov,1,Microsoft,Win32k,,Unknown,0
CVE-2021-40539,2021-09-07,2021-11-03,57,9.8,CRITICAL,nvd@nist.gov,1,Zoho,ManageEngine,CWE-55,Known,0
CVE-2021-40655,2021-09-24,2024-05-16,965,7.5,HIGH,nvd@nist.gov,1,D-Link,DIR-605 Router,CWE-863,Unknown,0
CVE-2021-40870,2021-09-13,2022-01-18,127,9.8,CRITICAL,nvd@nist.gov,1,Aviatrix,Aviatrix Controller,CWE-25,Unknown,0
CVE-2021-4102,2022-02-11,2021-12-15,-58,8.8,HIGH,nvd@nist.gov,1,Google,Chromium V8,CWE-416,Unknown,1
CVE-2021-41277,2021-11-17,2024-11-12,1091,7.5,HIGH,nvd@nist.gov,1,Metabase,Metabase,CWE-200,Unknown,1
CVE-2021-41357,2021-10-13,2022-04-25,194,7.8,HIGH,nvd@nist.gov,1,Microsoft,Win32k,,Unknown,0
CVE-2021-41379,2021-11-10,2022-03-03,113,7.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-1386,Known,1
CVE-2021-41773,2021-10-05,2021-11-03,29,9.8,CRITICAL,nvd@nist.gov,1,Apache,HTTP Server,CWE-22,Known,0
CVE-2021-42013,2021-10-07,2021-11-03,27,9.8,CRITICAL,nvd@nist.gov,1,Apache,HTTP Server,CWE-22,Known,0
CVE-2021-42237,2021-11-05,2022-03-25,140,9.8,CRITICAL,nvd@nist.gov,1,Sitecore,XP,CWE-502,Known,1
CVE-2021-42258,2021-10-22,2021-11-03,12,9.8,CRITICAL,nvd@nist.gov,1,BQE,BillQuick Web Suite,CWE-89,Known,0
CVE-2021-42278,2021-11-10,2022-04-11,152,7.5,HIGH,nvd@nist.gov,1,Microsoft,Active Directory,CWE-20,Known,1
CVE-2021-42287,2021-11-10,2022-04-11,152,8.8,HIGH,nvd@nist.gov,1,Microsoft,Active Directory,CWE-269,Known,1
CVE-2021-42292,2021-11-10,2021-11-17,7,7.8,HIGH,nvd@nist.gov,1,Microsoft,Office,CWE-357,Unknown,1
CVE-2021-42321,2021-11-10,2021-11-17,7,8.8,HIGH,nvd@nist.gov,1,Microsoft,Exchange,CWE-184,Known,1
CVE-2021-43226,2021-12-15,2025-10-06,1391,7.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,,Known,1
CVE-2021-43798,2021-12-07,2025-10-09,1402,7.5,HIGH,security-advisories@github.com,0,Grafana Labs,Grafana,CWE-22,Unknown,1
CVE-2021-43890,2021-12-15,2021-12-15,0,7.1,HIGH,nvd@nist.gov,1,Microsoft,Windows,,Known,1
CVE-2021-44026,2021-11-19,2023-06-22,580,9.8,CRITICAL,nvd@nist.gov,1,Roundcube,Roundcube Webmail,CWE-89,Unknown,1
CVE-2021-44077,2021-11-29,2021-12-01,2,9.8,CRITICAL,nvd@nist.gov,1,Zoho,ManageEngine ServiceDesk Plus (SDP) / SupportCenter Plus,CWE-306,Unknown,1
CVE-2021-44168,2022-01-04,2021-12-10,-25,7.8,HIGH,nvd@nist.gov,1,Fortinet,FortiOS,CWE-494,Unknown,1
CVE-2021-44207,2021-12-21,2024-12-23,1098,8.1,HIGH,nvd@nist.gov,1,Acclaim Systems,USAHERDS,CWE-798,Unknown,1
CVE-2021-44228,2021-12-10,2021-12-10,0,10.0,CRITICAL,nvd@nist.gov,1,Apache,Log4j2,CWE-20,Known,1
CVE-2021-44515,2021-12-12,2021-12-10,-2,9.8,CRITICAL,nvd@nist.gov,1,Zoho,Desktop Central,,Unknown,1
CVE-2021-44529,2021-12-08,2024-03-25,838,9.8,CRITICAL,nvd@nist.gov,1,Ivanti,Endpoint Manager Cloud Service Appliance (EPM CSA),CWE-94,Known,1
CVE-2021-45046,2021-12-14,2023-05-01,503,9.0,CRITICAL,nvd@nist.gov,1,Apache,Log4j2,CWE-917,Known,1
CVE-2021-45382,2022-02-17,2022-04-04,46,9.8,CRITICAL,nvd@nist.gov,1,D-Link,Multiple Routers,CWE-78,Unknown,1
CVE-2022-0028,2022-08-10,2022-08-22,12,8.6,HIGH,nvd@nist.gov,1,Palo Alto Networks,PAN-OS,CWE-940,Unknown,1
CVE-2022-0185,2022-02-11,2024-08-21,922,8.4,HIGH,nvd@nist.gov,1,Linux,Kernel,CWE-190,Unknown,1
CVE-2022-0492,2022-03-03,2026-06-02,1552,7.8,HIGH,nvd@nist.gov,1,Linux,Kernel,CWE-287,Unknown,1
CVE-2022-0543,2022-02-18,2022-03-28,38,10.0,CRITICAL,nvd@nist.gov,1,Redis,Debian-specific Redis Servers,CWE-862,Unknown,1
CVE-2022-0609,2022-04-05,2022-02-15,-49,8.8,HIGH,nvd@nist.gov,1,Google,Chromium Animation,CWE-416,Unknown,1
CVE-2022-0847,2022-03-10,2022-04-25,46,7.8,HIGH,nvd@nist.gov,1,Linux,Kernel,CWE-665,Unknown,1
CVE-2022-0995,2022-03-25,2026-08-26,1615,7.8,HIGH,nvd@nist.gov,1,Linux,Kernel,CWE-787,Unknown,1
CVE-2022-1040,2022-03-25,2022-03-31,6,9.8,CRITICAL,nvd@nist.gov,1,Sophos,Firewall,CWE-158,Unknown,1
CVE-2022-1096,2022-07-23,2022-03-28,-117,8.8,HIGH,nvd@nist.gov,1,Google,Chromium V8,CWE-843,Unknown,1
CVE-2022-1364,2022-07-26,2022-04-15,-102,8.8,HIGH,nvd@nist.gov,1,Google,Chromium V8,CWE-843,Unknown,1
CVE-2022-1388,2022-05-05,2022-05-10,5,9.8,CRITICAL,nvd@nist.gov,1,F5,BIG-IP,CWE-306,Known,1
CVE-2022-20699,2022-02-10,2022-03-03,21,9.8,CRITICAL,nvd@nist.gov,1,Cisco,"Small Business RV160, RV260, RV340, and RV345 Series Routers",CWE-785,Unknown,1
CVE-2022-20700,2022-02-10,2022-03-03,21,9.8,CRITICAL,nvd@nist.gov,1,Cisco,"Small Business RV160, RV260, RV340, and RV345 Series Routers",CWE-121,Unknown,1
CVE-2022-20701,2022-02-10,2022-03-03,21,7.8,HIGH,nvd@nist.gov,1,Cisco,"Small Business RV160, RV260, RV340, and RV345 Series Routers",CWE-121,Unknown,1
CVE-2022-20703,2022-02-10,2022-03-03,21,8.0,HIGH,nvd@nist.gov,1,Cisco,"Small Business RV160, RV260, RV340, and RV345 Series Routers",CWE-347,Unknown,1
CVE-2022-20708,2022-02-10,2022-03-03,21,8.0,HIGH,nvd@nist.gov,1,Cisco,"Small Business RV160, RV260, RV340, and RV345 Series Routers",CWE-121,Unknown,1
CVE-2022-20775,2022-09-30,2026-02-25,1244,7.8,HIGH,nvd@nist.gov,1,Cisco,SD-WAN,CWE-25,Unknown,1
CVE-2022-20821,2022-05-26,2022-05-23,-3,6.5,MEDIUM,nvd@nist.gov,1,Cisco,IOS XR,CWE-923,Unknown,1
CVE-2022-21445,2022-04-19,2024-09-18,883,9.8,CRITICAL,secalert_us@oracle.com,0,Oracle,ADF Faces,CWE-502,Unknown,1
CVE-2022-21587,2022-10-18,2023-02-02,107,9.8,CRITICAL,secalert_us@oracle.com,0,Oracle,E-Business Suite,CWE-306,Known,1
CVE-2022-21882,2022-01-11,2022-02-04,24,7.8,HIGH,nvd@nist.gov,1,Microsoft,Win32k,CWE-787,Known,1
CVE-2022-21919,2022-01-11,2022-04-25,104,7.0,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-1386,Unknown,1
CVE-2022-21971,2022-02-09,2022-08-18,190,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-824,Unknown,1
CVE-2022-21999,2022-02-09,2022-03-25,44,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-40,Known,1
CVE-2022-22047,2022-07-12,2022-07-12,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-426,Unknown,1
CVE-2022-22071,2022-06-14,2023-12-05,539,7.8,HIGH,nvd@nist.gov,1,Qualcomm,Multiple Chipsets,CWE-416,Unknown,1
CVE-2022-22265,2022-01-10,2023-09-18,616,7.8,HIGH,nvd@nist.gov,1,Samsung,Mobile Devices,CWE-703,Unknown,1
CVE-2022-22536,2022-02-09,2022-08-18,190,10.0,CRITICAL,nvd@nist.gov,1,SAP,Multiple Products,CWE-444,Unknown,1
CVE-2022-22587,2022-03-18,2022-01-28,-49,9.8,CRITICAL,nvd@nist.gov,1,Apple,iOS and macOS,CWE-20,Unknown,1
CVE-2022-22620,2022-03-18,2022-02-11,-35,8.8,HIGH,nvd@nist.gov,1,Apple,"iOS, iPadOS, and macOS",CWE-416,Unknown,1
CVE-2022-22674,2022-05-26,2022-04-04,-52,5.5,MEDIUM,nvd@nist.gov,1,Apple,macOS,CWE-20,Unknown,1
CVE-2022-22675,2022-05-26,2022-04-04,-52,7.8,HIGH,nvd@nist.gov,1,Apple,macOS,CWE-20,Unknown,1
CVE-2022-22706,2022-03-03,2023-03-30,392,7.8,HIGH,nvd@nist.gov,1,Arm,Mali Graphics Processing Unit (GPU),CWE-119,Unknown,1
CVE-2022-22718,2022-02-09,2022-04-19,69,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,,Unknown,1
CVE-2022-2294,2022-07-28,2022-08-25,28,8.8,HIGH,nvd@nist.gov,1,WebRTC,WebRTC,CWE-122,Known,1
CVE-2022-22947,2022-03-03,2022-05-16,74,10.0,CRITICAL,nvd@nist.gov,1,VMware,Spring Cloud Gateway,CWE-94,Unknown,1
CVE-2022-22948,2022-03-29,2024-07-17,841,6.5,MEDIUM,nvd@nist.gov,1,VMware,vCenter Server,CWE-276,Unknown,1
CVE-2022-22954,2022-04-11,2022-04-14,3,9.8,CRITICAL,nvd@nist.gov,1,VMware,Workspace ONE Access and Identity Manager,CWE-94,Known,1
CVE-2022-22960,2022-04-13,2022-04-15,2,7.8,HIGH,nvd@nist.gov,1,VMware,Multiple Products,CWE-250,Unknown,1
CVE-2022-22963,2022-04-01,2022-08-25,146,9.8,CRITICAL,nvd@nist.gov,1,VMware Tanzu,Spring Cloud,CWE-94,Unknown,1
CVE-2022-22965,2022-04-01,2022-04-04,3,9.8,CRITICAL,nvd@nist.gov,1,VMware,Spring Framework,CWE-94,Unknown,1
CVE-2022-23131,2022-01-13,2022-02-22,40,9.8,CRITICAL,nvd@nist.gov,1,Zabbix,Frontend,CWE-290,Unknown,1
CVE-2022-23134,2022-01-13,2022-02-22,40,5.3,MEDIUM,nvd@nist.gov,1,Zabbix,Frontend,CWE-284,Unknown,1
CVE-2022-23176,2022-02-24,2022-04-11,46,8.8,HIGH,nvd@nist.gov,1,WatchGuard,Firebox and XTM,,Unknown,1
CVE-2022-23227,2022-01-14,2024-12-18,1069,9.8,CRITICAL,nvd@nist.gov,1,NUUO,NVRmini2 Devices,CWE-306,Unknown,1
CVE-2022-23748,2022-11-17,2025-02-06,812,7.8,HIGH,nvd@nist.gov,1,Audinate,Dante Discovery,CWE-114,Unknown,1
CVE-2022-24086,2022-02-16,2022-02-15,-1,9.8,CRITICAL,psirt@adobe.com,0,Adobe,Commerce and Magento Open Source,CWE-20,Unknown,1
CVE-2022-24112,2022-02-11,2022-08-25,195,9.8,CRITICAL,nvd@nist.gov,1,Apache,APISIX,CWE-290,Unknown,1
CVE-2022-24521,2022-04-15,2022-04-13,-2,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-787,Known,1
CVE-2022-24682,2022-02-09,2022-02-25,16,6.1,MEDIUM,nvd@nist.gov,1,Synacor,Zimbra Collaborate Suite (ZCS),CWE-79,Known,1
CVE-2022-24706,2022-04-26,2022-08-25,121,9.8,CRITICAL,nvd@nist.gov,1,Apache,CouchDB,CWE-1188,Unknown,1
CVE-2022-24816,2022-04-13,2024-06-26,805,10.0,CRITICAL,nvd@nist.gov,1,OSGeo,JAI-EXT,CWE-94,Unknown,1
CVE-2022-24990,2023-02-07,2023-02-10,3,7.5,HIGH,nvd@nist.gov,1,TerraMaster,TerraMaster OS,CWE-306,Known,1
CVE-2022-2586,2024-01-08,2024-06-26,170,7.8,HIGH,nvd@nist.gov,1,Linux,Kernel,CWE-416,Unknown,1
CVE-2022-26134,2022-06-03,2022-06-02,-1,9.8,CRITICAL,nvd@nist.gov,1,Atlassian,Confluence Server/Data Center,CWE-917,Known,1
CVE-2022-26138,2022-07-20,2022-07-29,9,9.8,CRITICAL,nvd@nist.gov,1,Atlassian,Confluence,CWE-798,Unknown,1
CVE-2022-26143,2022-03-10,2022-03-25,15,9.8,CRITICAL,nvd@nist.gov,1,Mitel,"MiCollab, MiVoice Business Express",CWE-306,Unknown,1
CVE-2022-26258,2022-03-28,2022-09-08,164,9.8,CRITICAL,nvd@nist.gov,1,D-Link,DIR-820L,CWE-78,Unknown,1
CVE-2022-26318,2022-03-04,2022-03-25,21,9.8,CRITICAL,nvd@nist.gov,1,WatchGuard,Firebox and XTM Appliances,CWE-122,Unknown,1
CVE-2022-26352,2022-07-17,2022-08-25,39,9.8,CRITICAL,nvd@nist.gov,1,dotCMS,dotCMS,CWE-22,Known,1
CVE-2022-26485,2022-12-22,2022-03-07,-290,8.8,HIGH,nvd@nist.gov,1,Mozilla,Firefox,CWE-416,Unknown,1
CVE-2022-26486,2022-12-22,2022-03-07,-290,9.6,CRITICAL,nvd@nist.gov,1,Mozilla,Firefox,CWE-416,Unknown,1
CVE-2022-26500,2022-03-17,2022-12-13,271,8.8,HIGH,nvd@nist.gov,1,Veeam,Backup & Replication,CWE-22,Known,1
CVE-2022-26501,2022-03-17,2022-12-13,271,9.8,CRITICAL,nvd@nist.gov,1,Veeam,Backup & Replication,CWE-306,Known,1
CVE-2022-26871,2022-03-29,2022-03-31,2,9.8,CRITICAL,nvd@nist.gov,1,Trend Micro,Apex Central,CWE-184,Unknown,1
CVE-2022-26904,2022-04-15,2022-04-25,10,7.0,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-362,Unknown,1
CVE-2022-26923,2022-05-10,2022-08-18,100,8.8,HIGH,secure@microsoft.com,0,Microsoft,Active Directory,CWE-295,Unknown,1
CVE-2022-26925,2022-05-10,2022-07-01,52,5.9,MEDIUM,nvd@nist.gov,1,Microsoft,Windows,CWE-306,Unknown,1
CVE-2022-27518,2022-12-13,2022-12-13,0,9.8,CRITICAL,nvd@nist.gov,1,Citrix,Application Delivery Controller (ADC) and Gateway,CWE-664,Unknown,1
CVE-2022-27593,2022-09-08,2022-09-08,0,9.1,CRITICAL,nvd@nist.gov,1,QNAP,Photo Station,CWE-610,Known,1
CVE-2022-27924,2022-04-21,2022-08-04,105,7.5,HIGH,nvd@nist.gov,1,Synacor,Zimbra Collaboration Suite (ZCS),CWE-93,Known,1
CVE-2022-27925,2022-04-21,2022-08-11,112,7.2,HIGH,nvd@nist.gov,1,Synacor,Zimbra Collaboration Suite (ZCS),CWE-22,Known,1
CVE-2022-27926,2022-04-21,2023-04-03,347,6.1,MEDIUM,nvd@nist.gov,1,Synacor,Zimbra Collaboration Suite (ZCS),CWE-79,Unknown,1
CVE-2022-2856,2022-09-26,2022-08-18,-39,6.5,MEDIUM,nvd@nist.gov,1,Google,Chromium Intents,CWE-20,Unknown,1
CVE-2022-28810,2022-04-18,2023-03-07,323,6.8,MEDIUM,nvd@nist.gov,1,Zoho,ManageEngine,CWE-78,Unknown,1
CVE-2022-29303,2022-05-12,2023-07-13,427,9.8,CRITICAL,nvd@nist.gov,1,SolarView,Compact,CWE-78,Unknown,1
CVE-2022-29464,2022-04-18,2022-04-25,7,9.8,CRITICAL,nvd@nist.gov,1,WSO2,Multiple Products,CWE-22,Known,1
CVE-2022-29499,2022-04-26,2022-06-27,62,9.8,CRITICAL,nvd@nist.gov,1,Mitel,MiVoice Connect,CWE-20,Known,1
CVE-2022-30190,2022-06-01,2022-06-14,13,7.8,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-610,Known,1
CVE-2022-30333,2022-05-09,2022-08-09,92,7.5,HIGH,nvd@nist.gov,1,RARLAB,UnRAR,CWE-22,Known,1
CVE-2022-3038,2022-09-26,2023-03-30,185,8.8,HIGH,nvd@nist.gov,1,Google,Chromium Network Service,CWE-416,Unknown,1
CVE-2022-30525,2022-05-12,2022-05-16,4,9.8,CRITICAL,nvd@nist.gov,1,Zyxel,Multiple Firewalls,CWE-78,Unknown,1
CVE-2022-3075,2022-09-26,2022-09-08,-18,9.6,CRITICAL,nvd@nist.gov,1,Google,Chromium Mojo,CWE-20,Unknown,1
CVE-2022-31199,2022-11-08,2023-07-11,245,9.8,CRITICAL,nvd@nist.gov,1,Netwrix,Auditor,CWE-502,Known,1
CVE-2022-3236,2022-09-23,2022-09-23,0,9.8,CRITICAL,nvd@nist.gov,1,Sophos,Firewall,CWE-94,Unknown,1
CVE-2022-32893,2022-08-24,2022-08-18,-6,8.8,HIGH,nvd@nist.gov,1,Apple,iOS and macOS,CWE-20,Unknown,1
CVE-2022-32894,2022-08-24,2022-08-18,-6,7.8,HIGH,nvd@nist.gov,1,Apple,iOS and macOS,CWE-20,Unknown,1
CVE-2022-32917,2022-09-20,2022-09-14,-6,7.8,HIGH,nvd@nist.gov,1,Apple,"iOS, iPadOS, and macOS",CWE-20,Unknown,1
CVE-2022-33891,2022-07-18,2023-03-07,232,8.8,HIGH,nvd@nist.gov,1,Apache,Spark,CWE-78,Unknown,1
CVE-2022-34713,2022-08-09,2022-08-09,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,,Unknown,1
CVE-2022-35405,2022-07-19,2022-09-22,65,9.8,CRITICAL,nvd@nist.gov,1,Zoho,ManageEngine,CWE-502,Unknown,1
CVE-2022-35914,2022-09-19,2023-03-07,169,9.8,CRITICAL,nvd@nist.gov,1,Teclib,GLPI,CWE-74,Unknown,1
CVE-2022-36537,2022-08-26,2023-02-27,185,7.5,HIGH,nvd@nist.gov,1,ZK Framework,AuUploader,CWE-441,Known,1
CVE-2022-36804,2022-08-25,2022-09-30,36,8.8,HIGH,nvd@nist.gov,1,Atlassian,Bitbucket Server and Data Center,CWE-78,Unknown,1
CVE-2022-37042,2022-08-12,2022-08-11,-1,9.8,CRITICAL,nvd@nist.gov,1,Synacor,Zimbra Collaboration Suite (ZCS),CWE-23,Known,1
CVE-2022-37055,2022-08-28,2025-12-08,1198,9.8,CRITICAL,nvd@nist.gov,1,D-Link,Routers,CWE-120,Unknown,1
CVE-2022-3723,2022-11-01,2022-10-28,-4,8.8,HIGH,nvd@nist.gov,1,Google,Chromium V8,CWE-122,Unknown,1
CVE-2022-37969,2022-09-13,2022-09-14,1,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-20,Known,1
CVE-2022-38028,2022-10-11,2024-04-23,560,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,,Unknown,1
CVE-2022-38181,2022-10-25,2023-03-30,156,8.8,HIGH,nvd@nist.gov,1,Arm,Mali Graphics Processing Unit (GPU),CWE-416,Unknown,1
CVE-2022-39197,2022-09-22,2023-03-30,189,6.1,MEDIUM,nvd@nist.gov,1,Fortra,Cobalt Strike,CWE-20,Unknown,1
CVE-2022-40139,2022-09-19,2022-09-15,-4,7.2,HIGH,nvd@nist.gov,1,Trend Micro,Apex One and Apex One as a Service,CWE-353,Unknown,1
CVE-2022-40684,2022-10-18,2022-10-11,-7,9.8,CRITICAL,nvd@nist.gov,1,Fortinet,Multiple Products,CWE-288,Known,1
CVE-2022-40765,2022-11-22,2023-02-21,91,6.8,MEDIUM,nvd@nist.gov,1,Mitel,MiVoice Connect,CWE-77,Known,1
CVE-2022-40799,2022-11-29,2025-08-05,980,8.8,HIGH,nvd@nist.gov,1,D-Link,DNR-322L,CWE-494,Unknown,1
CVE-2022-41033,2022-10-11,2022-10-11,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows COM+ Event System Service,CWE-843,Unknown,1
CVE-2022-41040,2022-10-03,2022-09-30,-3,8.8,HIGH,secure@microsoft.com,0,Microsoft,Exchange Server,CWE-918,Known,1
CVE-2022-41049,2022-11-09,2022-11-14,5,5.4,MEDIUM,secure@microsoft.com,0,Microsoft,Windows,CWE-274,Unknown,1
CVE-2022-41073,2022-11-09,2022-11-08,-1,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-787,Known,1
CVE-2022-41080,2022-11-09,2023-01-10,62,9.8,CRITICAL,nvd@nist.gov,1,Microsoft,Exchange Server,,Known,1
CVE-2022-41082,2022-10-03,2022-09-30,-3,8.0,HIGH,secure@microsoft.com,0,Microsoft,Exchange Server,CWE-502,Known,1
CVE-2022-41091,2022-11-09,2022-11-08,-1,5.4,MEDIUM,secure@microsoft.com,0,Microsoft,Windows,CWE-863,Known,1
CVE-2022-41125,2022-11-09,2022-11-08,-1,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-787,Unknown,1
CVE-2022-41128,2022-11-09,2022-11-08,-1,8.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-787,Unknown,1
CVE-2022-41223,2022-11-22,2023-02-21,91,6.8,MEDIUM,nvd@nist.gov,1,Mitel,MiVoice Connect,CWE-94,Known,1
CVE-2022-41328,2023-03-07,2023-03-14,7,7.1,HIGH,nvd@nist.gov,1,Fortinet,FortiOS,CWE-22,Unknown,1
CVE-2022-4135,2022-11-25,2022-11-28,3,9.6,CRITICAL,nvd@nist.gov,1,Google,Chromium GPU,CWE-787,Unknown,1
CVE-2022-41352,2022-09-26,2022-10-20,24,9.8,CRITICAL,nvd@nist.gov,1,Synacor,Zimbra Collaboration Suite (ZCS),CWE-22,Unknown,1
CVE-2022-42475,2023-01-02,2022-12-13,-20,9.8,CRITICAL,nvd@nist.gov,1,Fortinet,FortiOS,CWE-197,Known,1
CVE-2022-4262,2022-12-02,2022-12-05,3,8.8,HIGH,nvd@nist.gov,1,Google,Chromium V8,CWE-122,Unknown,1
